frame,time_s,vehicle_id,x_m,y_m,img_x,img_y,lane_id
5838,97.3,4,2.575,26.021,484.1,630.9,1
5838,97.3,5,2.377,43.599,266.6,710.2,1
5839,97.317,4,2.576,26.011,484.2,630.8,1
5839,97.317,5,2.376,43.597,266.6,710.2,1
5840,97.333,5,2.39,43.23,271.2,708.6,1
5840,97.333,4,2.53,25.695,487.9,628.9,1
5841,97.35,5,2.389,43.23,271.2,708.6,1
5841,97.35,4,2.528,25.693,487.9,628.9,1
5842,97.367,5,2.356,43.02,273.8,707.3,1
5842,97.367,4,2.573,25.427,491.3,628.1,1
5843,97.383,5,2.358,43.022,273.7,707.3,1
5843,97.383,4,2.575,25.428,491.3,628.2,1
5844,97.4,4,2.525,25.124,494.8,626.3,1
5844,97.4,5,2.334,42.688,277.8,705.5,1
5845,97.417,4,2.526,25.127,494.8,626.3,1
5845,97.417,5,2.335,42.689,277.8,705.5,1
5846,97.433,4,2.517,24.768,499.1,624.6,1
5846,97.433,5,2.331,42.342,282.2,703.8,1
5848,97.467,4,2.514,24.533,501.9,623.4,1
5848,97.467,5,2.37,42.086,285.5,703.0,1
5849,97.483,4,2.514,24.533,501.9,623.4,1
5849,97.483,5,2.37,42.086,285.5,703.0,1
5850,97.5,4,2.482,24.291,504.7,622.0,1
5850,97.5,5,2.408,41.826,288.9,702.2,1
5851,97.517,4,2.482,24.292,504.7,622.0,1
5851,97.517,5,2.408,41.826,288.9,702.2,1
5852,97.533,5,2.356,41.504,292.7,700.2,1
5852,97.533,4,2.472,23.979,508.5,620.5,1
5853,97.55,5,2.356,41.503,292.7,700.2,1
5853,97.55,4,2.473,23.979,508.5,620.5,1
5854,97.567,5,2.346,41.22,296.3,698.7,1
5854,97.567,4,2.46,23.656,512.3,618.9,1
5855,97.583,5,2.344,41.219,296.3,698.7,1
5855,97.583,4,2.456,23.653,512.4,618.8,1
5856,97.6,4,2.426,23.39,515.4,617.3,1
5856,97.6,5,2.368,40.989,299.2,697.9,1
5857,97.617,4,2.426,23.39,515.4,617.3,1
5857,97.617,5,2.349,41.011,298.9,697.8,1
5858,97.633,4,2.443,23.098,519.0,616.2,1
5858,97.633,5,2.319,40.67,303.0,695.9,1
5859,97.65,4,2.442,23.096,519.0,616.2,1
5859,97.65,5,2.317,40.669,303.0,695.8,1
5860,97.667,5,2.28,40.326,307.2,693.8,1
5860,97.667,4,2.425,22.786,522.7,614.6,1
5861,97.683,5,2.277,40.328,307.2,693.8,1
5861,97.683,4,2.427,22.786,522.7,614.6,1
5862,97.7,5,2.271,40.057,310.5,692.5,1
5862,97.7,4,2.398,22.513,525.9,613.1,1
5863,97.717,5,2.272,40.06,310.5,692.5,1
5863,97.717,4,2.399,22.512,525.9,613.1,1
5864,97.733,4,2.441,22.277,528.9,612.5,1
5864,97.733,5,2.226,39.748,314.2,690.5,1
5866,97.767,4,2.424,21.977,532.5,610.9,1
5866,97.767,5,2.194,39.475,317.5,688.9,1
5867,97.783,4,2.426,21.977,532.5,610.9,1
5867,97.783,5,2.192,39.476,317.5,688.9,1
5868,97.8,4,2.427,21.69,535.9,609.7,1
5868,97.8,5,2.155,39.192,320.9,687.2,1
5869,97.817,4,2.428,21.69,535.9,609.7,1
5869,97.817,5,2.156,39.193,320.9,687.2,1
5870,97.833,4,2.413,21.412,539.2,608.3,1
5870,97.833,5,2.2,38.908,324.6,686.3,1
5871,97.85,4,2.415,21.415,539.2,608.3,1
5871,97.85,5,2.196,38.909,324.6,686.3,1
5872,97.867,4,2.429,21.174,542.1,607.3,1
5872,97.867,5,2.215,38.605,328.4,685.1,1
5873,97.883,4,2.429,21.174,542.1,607.4,1
5873,97.883,5,2.214,38.605,328.4,685.1,1
5874,97.9,5,2.184,38.335,331.7,683.5,1
5874,97.9,4,2.43,20.906,545.3,606.2,1
5875,97.917,5,2.182,38.335,331.7,683.5,1
5875,97.917,4,2.43,20.905,545.4,606.1,1
5876,97.933,5,2.216,38.097,334.7,682.7,1
5876,97.933,4,2.489,20.629,548.9,605.5,1
5877,97.95,5,2.215,38.097,334.7,682.7,1
5877,97.95,4,2.488,20.63,548.9,605.5,1
5878,97.967,4,2.411,20.416,551.2,603.7,1
5878,97.967,5,2.136,37.82,337.9,680.6,1
5879,97.983,4,2.412,20.419,551.1,603.8,1
5879,97.983,5,2.138,37.822,337.9,680.6,1
5880,98.0,4,2.441,20.086,555.2,602.6,1
5880,98.0,5,2.187,37.504,342.0,679.7,1
5881,98.017,4,2.44,20.088,555.2,602.6,1
5881,98.017,5,2.188,37.504,342.0,679.7,1
5882,98.033,4,2.448,19.837,558.2,601.5,1
5882,98.033,5,2.191,37.224,345.5,678.4,1
5883,98.05,4,2.447,19.838,558.2,601.5,1
5883,98.05,5,2.19,37.224,345.5,678.4,1
5884,98.067,4,2.442,19.577,561.3,600.3,1
5884,98.067,5,2.199,36.968,348.7,677.3,1
5885,98.083,4,2.441,19.577,561.3,600.3,1
5885,98.083,5,2.199,36.968,348.7,677.3,1
5886,98.1,4,2.435,19.345,564.1,599.2,1
5886,98.1,5,2.139,36.74,351.3,675.6,1
5887,98.117,4,2.437,19.343,564.1,599.2,1
5887,98.117,5,2.143,36.743,351.3,675.6,1
5888,98.133,4,2.422,19.069,567.3,597.8,1
5888,98.133,5,2.157,36.39,355.7,674.1,1
5889,98.15,4,2.423,19.069,567.3,597.8,1
5889,98.15,5,2.156,36.389,355.7,674.1,1
5890,98.167,4,2.442,18.863,569.9,597.1,1
5890,98.167,5,2.2,36.133,359.0,673.4,1
5891,98.183,4,2.444,18.863,569.9,597.1,1
5891,98.183,5,2.2,36.132,359.0,673.4,1
5892,98.2,5,2.139,35.902,361.7,671.7,1
5892,98.2,4,2.382,18.591,572.9,595.2,1
5893,98.217,5,2.14,35.904,361.6,671.7,1
5893,98.217,4,2.383,18.592,572.9,595.2,1
5894,98.233,5,2.149,35.553,366.0,670.2,1
5894,98.233,4,2.423,18.296,576.6,594.3,1
5895,98.25,5,2.15,35.553,366.0,670.2,1
5895,98.25,4,2.416,18.322,576.2,594.4,1
5896,98.267,5,2.177,35.304,369.2,669.3,1
5896,98.267,4,2.427,18.098,579.0,593.5,1
5897,98.283,5,2.175,35.304,369.2,669.3,1
5897,98.283,4,2.428,18.1,578.9,593.5,1
5898,98.3,5,2.151,35.013,372.7,667.7,1
5898,98.3,4,2.457,17.881,581.7,592.8,1
5899,98.317,5,2.15,35.014,372.7,667.7,1
5899,98.317,4,2.455,17.88,581.7,592.8,1
5900,98.333,5,2.199,34.747,376.1,667.0,1
5900,98.333,4,2.48,17.607,585.0,591.8,1
5901,98.35,5,2.198,34.748,376.1,667.0,1
5901,98.35,4,2.481,17.609,585.0,591.9,1
5902,98.367,5,2.209,34.449,379.8,665.7,1
5902,98.367,4,2.468,17.389,587.6,590.7,1
5903,98.383,5,2.205,34.442,379.9,665.6,1
5903,98.383,4,2.485,17.363,587.9,590.8,1
5904,98.4,4,2.482,17.149,590.5,589.8,1
5904,98.4,5,2.202,34.247,382.3,664.7,1
5905,98.417,4,2.482,17.147,590.5,589.8,1
5905,98.417,5,2.201,34.246,382.3,664.7,1
5906,98.433,4,2.536,16.909,593.5,589.3,1
5906,98.433,5,2.183,34.015,385.1,663.4,1
5907,98.45,4,2.536,16.909,593.5,589.3,1
5907,98.45,5,2.183,34.015,385.1,663.4,1
5908,98.467,5,2.181,33.698,389.0,661.9,1
5908,98.467,4,2.551,16.644,596.7,588.3,1
5909,98.483,5,2.182,33.696,389.0,661.9,1
5909,98.483,4,2.537,16.658,596.5,588.2,1
5910,98.5,5,2.179,33.442,392.1,660.7,1
5910,98.5,4,2.58,16.44,599.3,587.7,1
5911,98.517,5,2.179,33.44,392.2,660.7,1
5911,98.517,4,2.564,16.45,599.1,587.5,1
5912,98.533,5,2.175,33.182,395.3,659.5,1
5912,98.533,4,2.511,16.293,600.8,586.3,1
5913,98.55,5,2.174,33.182,395.3,659.5,1
5913,98.55,4,2.498,16.289,600.8,586.1,1
5914,98.567,4,2.48,16.119,602.7,585.2,1
5914,98.567,5,2.168,32.949,398.2,658.3,1
5915,98.583,4,2.518,16.124,602.8,585.6,1
5915,98.583,5,2.169,32.95,398.2,658.4,1
5916,98.6,4,2.463,15.858,605.8,583.8,1
5916,98.6,5,2.142,32.621,402.1,656.6,1
5917,98.617,4,2.462,15.859,605.8,583.8,1
5917,98.617,5,2.142,32.622,402.1,656.6,1
5918,98.633,4,2.517,15.606,609.0,583.3,1
5918,98.633,5,2.126,32.348,405.4,655.1,1
5919,98.65,4,2.517,15.609,608.9,583.3,1
5919,98.65,5,2.128,32.349,405.4,655.1,1
5920,98.667,4,2.476,15.355,611.8,581.7,1
5920,98.667,5,2.081,32.069,408.7,653.4,1
5921,98.683,4,2.477,15.356,611.8,581.7,1
5921,98.683,5,2.082,32.068,408.7,653.4,1
5922,98.7,4,2.44,15.143,614.2,580.4,1
5922,98.7,5,2.047,31.96,409.9,652.5,1
5923,98.717,4,2.443,15.143,614.2,580.4,1
5923,98.717,5,2.047,31.963,409.9,652.5,1
5924,98.733,4,2.414,15.002,615.8,579.5,1
5924,98.733,5,2.051,31.591,414.4,650.8,1
5925,98.75,4,2.416,15.002,615.8,579.5,1
5925,98.75,5,2.052,31.587,414.5,650.8,1
5926,98.767,5,2.051,31.341,417.5,649.7,1
5926,98.767,4,2.404,14.755,618.7,578.3,1
5927,98.783,5,2.051,31.343,417.5,649.7,1
5927,98.783,4,2.408,14.756,618.7,578.4,1
5928,98.8,4,2.429,14.519,621.6,577.5,1
5928,98.8,5,2.043,31.121,420.2,648.6,1
5929,98.817,4,2.429,14.516,621.6,577.5,1
5929,98.817,5,2.037,31.117,420.2,648.5,1
5930,98.833,4,2.452,14.332,623.9,576.9,1
5930,98.833,5,2.047,30.842,423.6,647.4,1
5931,98.85,4,2.454,14.335,623.8,576.9,1
5931,98.85,5,2.051,30.84,423.6,647.4,1
5932,98.867,4,2.472,14.197,625.5,576.5,1
5932,98.867,5,2.039,30.527,427.4,645.8,1
5933,98.883,4,2.471,14.196,625.5,576.5,1
5933,98.883,5,2.041,30.531,427.4,645.9,1
5934,98.9,4,2.432,13.984,627.9,575.2,1
5934,98.9,5,2.036,30.299,430.2,644.7,1
5935,98.917,4,2.433,13.983,627.9,575.2,1
5935,98.917,5,2.036,30.298,430.2,644.7,1
5936,98.933,4,2.429,13.773,630.4,574.2,1
5936,98.933,5,1.989,30.103,432.4,643.4,1
5937,98.95,5,1.99,30.103,432.5,643.4,1
5937,98.95,4,2.428,13.773,630.4,574.2,1
5938,98.967,5,2.013,29.796,436.3,642.2,1
5938,98.967,4,2.429,13.576,632.7,573.3,1
5939,98.983,5,2.011,29.794,436.3,642.2,1
5939,98.983,4,2.43,13.578,632.7,573.3,1
5940,99.0,5,2.027,29.53,439.6,641.1,1
5940,99.0,4,2.434,13.404,634.8,572.6,1
5941,99.017,5,2.032,29.533,439.6,641.2,1
5941,99.017,4,2.434,13.404,634.8,572.6,1
5942,99.033,4,2.425,13.189,637.3,571.5,1
5942,99.033,5,2.081,29.303,442.5,640.7,1
5943,99.05,4,2.424,13.188,637.3,571.5,1
5943,99.05,5,2.079,29.304,442.5,640.6,1
5944,99.067,5,2.03,29.071,445.2,639.1,1
5944,99.067,4,2.416,13.005,639.5,570.6,1
5945,99.083,5,2.03,29.072,445.2,639.1,1
5945,99.083,4,2.419,13.01,639.4,570.7,1
5946,99.1,5,2.06,28.87,447.7,638.5,1
5946,99.1,4,2.47,12.806,642.0,570.3,1
5947,99.117,5,2.059,28.869,447.7,638.4,1
5947,99.117,4,2.468,12.806,642.0,570.3,1
5948,99.133,5,2.074,28.666,450.3,637.7,1
5948,99.133,4,2.513,12.629,644.2,570.0,1
5949,99.15,5,2.078,28.666,450.3,637.7,1
5949,99.15,4,2.51,12.629,644.2,569.9,1
5950,99.167,5,2.138,28.514,452.3,637.7,1
5950,99.167,4,2.519,12.461,646.2,569.3,1
5951,99.183,5,2.138,28.515,452.3,637.7,1
5951,99.183,4,2.52,12.462,646.2,569.3,1
5952,99.2,5,2.107,28.417,453.4,636.9,1
5952,99.2,4,2.526,12.31,648.0,568.7,1
5953,99.217,5,2.096,28.417,453.4,636.8,1
5953,99.217,4,2.521,12.312,648.0,568.6,1
5954,99.233,4,2.502,12.163,649.7,567.8,1
5954,99.233,5,2.062,28.14,456.6,635.1,1
5955,99.25,4,2.501,12.162,649.7,567.8,1
5955,99.25,5,2.057,28.135,456.7,635.1,1
5956,99.267,4,2.517,12.109,650.4,567.7,1
5956,99.267,5,2.032,27.853,460.0,633.5,1
5957,99.283,4,2.517,12.107,650.4,567.7,1
5957,99.283,5,2.04,27.873,459.8,633.7,1
5958,99.3,5,1.987,27.388,465.5,630.9,1
5958,99.3,4,2.556,11.922,652.7,567.3,1
5959,99.317,5,1.985,27.391,465.5,630.9,1
5959,99.317,4,2.551,11.911,652.8,567.2,1
5960,99.333,5,1.97,27.188,467.9,629.8,1
5960,99.333,4,2.449,11.717,654.8,565.3,1
5961,99.35,5,1.972,27.189,467.9,629.8,1
5961,99.35,4,2.451,11.72,654.8,565.3,1
5962,99.367,5,2.002,26.907,471.4,628.9,1
5962,99.367,4,2.591,11.549,657.2,566.0,1
5963,99.383,5,2.002,26.906,471.4,628.9,1
5963,99.383,4,2.594,11.553,657.2,566.0,1
5964,99.4,5,1.918,26.632,474.5,626.7,1
5964,99.4,4,2.484,11.267,660.2,563.6,1
5965,99.417,5,1.916,26.632,474.5,626.7,1
5965,99.417,4,2.486,11.269,660.2,563.7,1
5966,99.433,5,1.924,26.442,476.8,625.9,1
5966,99.433,4,2.455,11.154,661.4,562.8,1
5967,99.45,5,1.924,26.44,476.8,625.9,1
5967,99.45,4,2.456,11.153,661.4,562.8,1
5968,99.467,5,1.933,26.233,479.4,625.1,1
5968,99.467,4,2.427,11.02,662.9,562.0,1
5969,99.483,5,1.936,26.232,479.4,625.1,1
5969,99.483,4,2.427,11.021,662.9,562.0,1
5970,99.5,5,1.951,26.023,482.0,624.3,1
5970,99.5,4,2.417,10.864,664.7,561.2,1
5971,99.517,5,1.951,26.023,482.0,624.3,1
5971,99.517,4,2.417,10.865,664.7,561.2,1
5972,99.533,5,1.92,25.763,485.0,622.8,1
5972,99.533,4,2.409,10.735,666.2,560.5,1
5973,99.55,5,1.922,25.764,485.0,622.8,1
5973,99.55,4,2.41,10.736,666.2,560.5,1
5974,99.567,5,1.948,25.509,488.2,621.9,1
5974,99.567,4,2.41,10.547,668.4,559.7,1
5975,99.583,5,1.948,25.509,488.2,621.9,1
5975,99.583,4,2.414,10.55,668.4,559.7,1
5976,99.6,4,2.431,10.418,670.0,559.3,1
5976,99.6,5,1.91,25.333,490.2,620.7,1
5977,99.617,4,2.43,10.414,670.1,559.3,1
5977,99.617,5,1.909,25.331,490.2,620.7,1
5978,99.633,4,2.442,10.278,671.7,558.8,1
5978,99.633,5,1.872,25.067,493.3,619.1,1
5979,99.65,4,2.441,10.278,671.7,558.8,1
5979,99.65,5,1.872,25.068,493.3,619.1,1
5980,99.667,4,2.45,10.06,674.3,557.9,1
5980,99.667,5,1.861,24.796,496.6,617.8,1
5981,99.683,4,2.454,10.059,674.3,558.0,1
5981,99.683,5,1.861,24.795,496.6,617.8,1
5982,99.7,4,2.444,9.94,675.7,557.4,1
5982,99.7,5,1.869,24.597,499.0,617.0,1
5983,99.717,4,2.445,9.94,675.7,557.4,1
5983,99.717,5,1.863,24.592,499.0,616.9,1
5984,99.733,4,2.498,9.763,677.9,557.1,1
5984,99.733,5,1.935,24.424,501.3,616.9,1
5985,99.75,4,2.503,9.736,678.3,557.1,1
5985,99.75,5,1.933,24.423,501.3,616.9,1
5986,99.767,5,1.844,24.24,503.2,615.1,1
5986,99.767,4,2.525,9.603,679.9,556.7,1
5987,99.783,5,1.816,24.217,503.4,614.7,1
5987,99.783,4,2.527,9.603,679.9,556.7,1
5988,99.8,5,1.89,24.07,505.4,614.8,1
5988,99.8,4,2.53,9.468,681.5,556.2,1
5989,99.817,5,1.889,24.065,505.5,614.8,1
5989,99.817,4,2.53,9.47,681.5,556.2,1
5990,99.833,5,1.908,23.829,508.4,613.9,1
5990,99.833,4,2.522,9.362,682.7,555.6,1
5991,99.85,5,1.908,23.828,508.4,613.9,1
5991,99.85,4,2.52,9.363,682.7,555.6,1
5992,99.867,5,1.899,23.597,511.2,612.7,1
5992,99.867,4,2.49,9.324,683.1,555.1,1
5993,99.883,5,1.898,23.597,511.2,612.7,1
5993,99.883,4,2.492,9.316,683.2,555.1,1
5994,99.9,5,1.936,23.414,513.5,612.3,1
5994,99.9,4,2.473,9.234,684.1,554.5,1
5995,99.917,5,1.933,23.416,513.5,612.3,1
5995,99.917,4,2.472,9.236,684.1,554.5,1
5996,99.933,5,1.917,23.246,515.5,611.3,1
5996,99.933,4,2.493,9.127,685.4,554.3,1
5997,99.95,5,1.951,21.485,536.8,603.8,1
5997,99.95,4,2.453,8.208,696.0,549.8,1
5998,99.967,5,1.91,23.022,518.1,610.3,1
5998,99.967,4,2.507,9.025,686.7,554.0,1
5999,99.983,5,1.91,23.022,518.1,610.3,1
5999,99.983,4,2.506,9.025,686.7,554.0,1
6000,100.0,5,1.867,22.807,520.6,608.8,1
6000,100.0,4,2.5,8.938,687.7,553.5,1
6001,100.017,5,1.868,22.807,520.6,608.9,1
6001,100.017,4,2.501,8.937,687.7,553.5,1
6002,100.033,5,1.865,22.595,523.1,607.9,1
6002,100.033,4,2.526,8.833,689.0,553.3,1
6003,100.05,5,1.866,22.594,523.2,607.9,1
6003,100.05,4,2.525,8.833,689.0,553.3,1
6004,100.067,5,1.894,22.412,525.4,607.3,1
6004,100.067,4,2.502,8.7,690.4,552.5,1
6005,100.083,5,1.894,22.413,525.4,607.3,1
6005,100.083,4,2.503,8.701,690.4,552.5,1
6006,100.1,5,1.895,22.249,527.4,606.6,1
6006,100.1,4,2.512,8.588,691.8,552.1,1
6007,100.117,5,1.894,22.251,527.4,606.6,1
6007,100.117,4,2.511,8.588,691.8,552.1,1
6008,100.133,5,1.949,22.077,529.6,606.4,1
6008,100.133,4,2.464,8.503,692.6,551.2,1
6009,100.15,5,1.949,22.075,529.7,606.4,1
6009,100.15,4,2.466,8.501,692.7,551.2,1
6010,100.167,5,1.981,21.815,532.9,605.6,1
6010,100.167,4,2.504,8.377,694.2,551.1,1
6011,100.183,5,1.984,21.815,532.9,605.6,1
6011,100.183,4,2.504,8.376,694.3,551.1,1
6012,100.2,5,1.939,21.688,534.3,604.6,1
6012,100.2,4,2.489,8.269,695.5,550.5,1
6013,100.217,5,1.94,21.688,534.3,604.6,1
6013,100.217,4,2.49,8.27,695.4,550.5,1
6014,100.233,5,1.958,21.48,536.9,603.8,1
6014,100.233,4,2.463,8.2,696.2,549.9,1
6015,100.25,5,1.919,23.028,518.1,610.4,1
6015,100.25,4,2.52,9.05,686.4,554.2,1
6016,100.267,5,1.943,21.339,538.5,603.0,1
6016,100.267,4,2.427,8.135,696.8,549.2,1
6017,100.283,5,1.943,21.341,538.5,603.0,1
6017,100.283,4,2.426,8.137,696.8,549.2,1
6018,100.3,5,1.94,21.144,540.8,602.1,1
6018,100.3,4,2.44,8.032,698.1,548.9,1
6019,100.317,5,1.941,21.144,540.8,602.1,1
6019,100.317,4,2.439,8.031,698.1,548.9,1
6020,100.333,5,1.916,20.979,542.7,601.1,1
6020,100.333,4,2.448,7.966,698.9,548.7,1
6021,100.35,5,1.917,20.979,542.7,601.1,1
6021,100.35,4,2.448,7.966,698.9,548.7,1
6022,100.367,5,1.889,20.764,545.2,599.9,1
6022,100.367,4,2.426,7.907,699.5,548.2,1
6023,100.383,5,1.89,20.763,545.2,599.9,1
6023,100.383,4,2.427,7.907,699.5,548.2,1
6024,100.4,5,1.92,20.557,547.8,599.3,1
6024,100.4,4,2.425,7.772,701.1,547.6,1
6025,100.417,5,1.917,20.561,547.8,599.2,1
6025,100.417,4,2.428,7.773,701.1,547.6,1
6026,100.433,5,1.881,20.404,549.5,598.2,1
6026,100.433,4,2.439,7.652,702.5,547.2,1
6027,100.45,5,1.876,20.407,549.5,598.1,1
6027,100.45,4,2.439,7.653,702.5,547.2,1
6028,100.467,5,1.816,20.275,550.8,596.9,1
6028,100.467,4,2.407,7.562,703.5,546.5,1
6029,100.483,5,1.815,20.276,550.8,596.9,1
6029,100.483,4,2.406,7.559,703.5,546.5,1
6030,100.5,5,1.793,20.086,553.0,595.8,1
6030,100.5,4,2.428,7.484,704.4,546.4,1
6031,100.517,5,1.797,20.08,553.1,595.8,1
6031,100.517,4,2.429,7.484,704.4,546.4,1
6032,100.533,4,2.436,7.421,705.2,546.2,1
6032,100.533,5,1.786,19.904,555.2,594.9,1
6033,100.55,4,2.438,7.421,705.2,546.2,1
6033,100.55,5,1.78,19.896,555.3,594.8,1
6034,100.567,5,1.811,19.688,557.9,594.2,1
6034,100.567,4,2.461,7.371,705.9,546.2,1
6035,100.583,5,1.813,19.688,557.9,594.2,1
6035,100.583,4,2.467,7.367,705.9,546.3,1
6036,100.6,5,1.806,19.551,559.5,593.5,1
6036,100.6,4,2.449,7.293,706.8,545.7,1
6037,100.617,5,1.796,19.549,559.5,593.4,1
6037,100.617,4,2.449,7.293,706.7,545.7,1
6038,100.633,5,1.814,19.372,561.7,592.8,1
6038,100.633,4,2.429,7.251,707.2,545.3,1
6039,100.65,5,1.813,19.372,561.7,592.8,1
6039,100.65,4,2.426,7.253,707.1,545.3,1
6040,100.667,4,2.447,7.234,707.4,545.5,1
6040,100.667,5,1.818,19.181,564.0,592.0,1
6041,100.683,4,2.445,7.236,707.4,545.5,1
6041,100.683,5,1.818,19.186,563.9,592.0,1
6042,100.7,5,1.806,19.058,565.4,591.3,1
6042,100.7,4,2.43,7.207,707.7,545.2,1
6043,100.717,5,1.807,19.06,565.4,591.3,1
6043,100.717,4,2.43,7.207,707.7,545.2,1
6044,100.733,5,1.819,18.871,567.7,590.6,1
6044,100.733,4,2.422,7.126,708.6,544.7,1
6045,100.75,5,1.819,18.87,567.7,590.6,1
6045,100.75,4,2.419,7.128,708.6,544.7,1
6046,100.767,5,1.841,18.732,569.4,590.2,1
6046,100.767,4,2.427,7.072,709.3,544.5,1
6047,100.783,5,1.841,18.733,569.4,590.2,1
6047,100.783,4,2.428,7.069,709.3,544.5,1
6048,100.8,5,1.817,18.592,571.0,589.4,1
6048,100.8,4,2.419,7.006,710.0,544.2,1
6049,100.817,5,1.817,18.592,571.0,589.4,1
6049,100.817,4,2.43,6.987,710.3,544.2,1
6050,100.833,5,1.814,18.477,572.4,588.8,1
6050,100.833,4,2.404,6.987,710.2,543.9,1
6051,100.85,5,1.814,18.48,572.3,588.8,1
6051,100.85,4,2.407,6.99,710.2,544.0,1
6052,100.867,5,1.831,18.363,573.8,588.5,1
6052,100.867,4,2.406,6.926,710.9,543.7,1
6053,100.883,5,1.831,18.363,573.8,588.5,1
6053,100.883,4,2.406,6.926,710.9,543.7,1
6054,100.9,5,1.774,18.244,575.0,587.3,1
6054,100.9,4,2.383,6.903,711.1,543.4,1
6055,100.917,5,1.773,18.242,575.0,587.3,1
6055,100.917,4,2.381,6.905,711.0,543.3,1
6056,100.933,5,1.79,18.106,576.7,586.9,1
6056,100.933,4,2.382,6.867,711.5,543.2,1
6057,100.95,5,1.791,18.106,576.7,586.9,1
6057,100.95,4,2.381,6.866,711.5,543.2,1
6058,100.967,5,1.764,17.903,579.0,585.7,1
6058,100.967,4,2.35,6.783,712.4,542.5,1
6059,100.983,5,1.766,17.905,579.0,585.7,1
6059,100.983,4,2.346,6.779,712.4,542.4,1
6060,101.0,5,1.802,17.802,580.4,585.7,1
6060,101.0,4,2.37,6.716,713.2,542.4,1
6061,101.017,5,1.8,17.804,580.4,585.6,1
6061,101.017,4,2.369,6.718,713.2,542.4,1
6062,101.033,5,1.815,17.647,582.3,585.1,1
6062,101.033,4,2.374,6.695,713.5,542.3,1
6063,101.05,5,1.81,17.641,582.3,585.0,1
6063,101.05,4,2.375,6.694,713.5,542.3,1
6064,101.067,5,1.826,17.492,584.2,584.5,1
6064,101.067,4,2.374,6.682,713.6,542.3,1
6065,101.083,5,1.825,17.492,584.2,584.5,1
6065,101.083,4,2.373,6.682,713.6,542.3,1
6066,101.1,5,1.831,17.381,585.5,584.1,1
6066,101.1,4,2.365,6.641,714.1,542.0,1
6067,101.117,5,1.828,17.38,585.5,584.0,1
6067,101.117,4,2.366,6.643,714.1,542.0,1
6068,101.133,5,1.822,17.238,587.2,583.3,1
6068,101.133,4,2.362,6.622,714.3,541.9,1
6069,101.15,5,1.82,17.24,587.1,583.3,1
6069,101.15,4,2.362,6.622,714.3,541.9,1
6070,101.167,5,1.826,17.114,588.7,582.8,1
6070,101.167,4,2.361,6.581,714.8,541.7,1
6071,101.183,5,1.826,17.112,588.7,582.8,1
6071,101.183,4,2.358,6.578,714.8,541.7,1
6072,101.2,4,2.358,6.555,715.1,541.6,1
6072,101.2,5,1.873,16.992,590.3,582.8,1
6073,101.217,4,2.355,6.55,715.1,541.5,1
6073,101.217,5,1.875,16.991,590.3,582.8,1
6074,101.233,4,2.348,6.543,715.2,541.4,1
6074,101.233,5,1.894,16.834,592.2,582.3,1
6075,101.25,4,2.344,6.537,715.2,541.3,1
6075,101.25,5,1.893,16.835,592.2,582.3,1
6076,101.267,5,1.884,16.72,593.6,581.7,1
6076,101.267,4,2.346,6.528,715.3,541.3,1
6077,101.283,5,1.882,16.724,593.5,581.7,1
6077,101.283,4,2.348,6.525,715.4,541.3,1
6078,101.3,5,1.897,16.59,595.1,581.2,1
6078,101.3,4,2.331,6.527,715.3,541.2,1
6079,101.317,5,1.897,16.588,595.2,581.2,1
6079,101.317,4,2.33,6.527,715.3,541.2,1
6080,101.333,5,1.894,16.474,596.5,580.7,1
6080,101.333,4,2.35,6.518,715.5,541.3,1
6081,101.35,5,1.883,16.472,596.5,580.6,1
6081,101.35,4,2.353,6.526,715.4,541.4,1
6082,101.367,5,1.842,16.357,597.7,579.6,1
6082,101.367,4,2.349,6.522,715.4,541.3,1
6083,101.383,5,1.841,16.359,597.7,579.6,1
6083,101.383,4,2.351,6.514,715.5,541.3,1
6084,101.4,4,2.326,6.513,715.4,541.1,1
6084,101.4,5,1.875,16.274,598.8,579.6,1
6085,101.417,4,2.323,6.51,715.5,541.0,1
6085,101.417,5,1.87,16.268,598.9,579.5,1
6086,101.433,4,2.314,6.511,715.4,540.9,1
6086,101.433,5,1.847,16.182,599.8,578.9,1
6087,101.45,5,1.846,16.18,599.9,578.9,1
6087,101.45,4,2.327,6.499,715.6,541.0,1
6088,101.467,5,1.844,16.055,601.3,578.3,1
6088,101.467,4,2.321,6.492,715.7,540.9,1
6089,101.483,5,1.838,16.053,601.3,578.2,1
6089,101.483,4,2.316,6.494,715.6,540.9,1
6090,101.5,5,1.84,15.959,602.5,577.8,1
6090,101.5,4,2.31,6.503,715.5,540.8,1
6091,101.517,5,1.837,15.957,602.5,577.8,1
6091,101.517,4,2.306,6.5,715.5,540.8,1
6092,101.533,4,2.301,6.498,715.5,540.7,1
6092,101.533,5,1.876,15.863,603.7,577.8,1
6093,101.55,4,2.3,6.5,715.5,540.7,1
6093,101.55,5,1.869,15.864,603.7,577.7,1
6094,101.567,4,2.3,6.502,715.5,540.7,1
6094,101.567,5,1.816,15.735,605.0,576.6,1
6095,101.583,4,2.299,6.502,715.5,540.7,1
6095,101.583,5,1.816,15.736,605.0,576.6,1
6096,101.6,4,2.301,6.502,715.5,540.7,1
6096,101.6,5,1.853,15.634,606.4,576.5,1
6097,101.617,4,2.299,6.5,715.5,540.7,1
6097,101.617,5,1.847,15.633,606.4,576.4,1
6098,101.633,4,2.294,6.498,715.5,540.7,1
