frame,time_s,vehicle_id,x_m,y_m,img_x,img_y,lane_id
0,0.0,1,21.606,11.123,1711.5,653.6,3
0,0.0,2,40.468,14.868,1542.1,591.4,4
0,0.0,3,74.026,11.592,1280.4,550.4,3
0,0.0,4,43.39,11.375,1521.3,607.7,3
1,0.033,1,22.222,11.104,1705.9,652.5,3
1,0.033,4,43.87,11.311,1517.4,607.2,3
1,0.033,3,74.311,11.595,1278.3,549.8,3
1,0.033,2,41.005,14.915,1537.5,590.1,4
2,0.067,1,22.621,11.144,1702.3,651.4,3
2,0.067,3,74.464,11.641,1277.0,549.3,3
2,0.067,2,41.47,14.85,1533.6,589.6,4
2,0.067,4,44.33,11.372,1513.5,605.9,3
3,0.1,1,23.173,11.091,1697.3,650.5,3
3,0.1,3,74.819,11.504,1274.7,549.5,3
3,0.1,2,41.824,14.992,1530.4,588.0,4
3,0.1,4,44.741,11.474,1510.0,604.5,3
4,0.133,1,23.634,11.155,1693.1,649.1,3
4,0.133,3,75.106,11.538,1272.5,548.8,3
4,0.133,2,42.446,15.05,1525.1,586.4,4
4,0.133,4,45.148,11.541,1506.5,603.3,3
5,0.167,1,23.644,11.153,1693.0,649.1,3
5,0.167,3,75.106,11.537,1272.5,548.8,3
5,0.167,2,42.445,15.05,1525.1,586.4,4
5,0.167,4,45.148,11.541,1506.5,603.3,3
6,0.2,1,24.146,11.133,1688.5,648.2,3
6,0.2,3,75.094,11.718,1272.3,547.8,3
6,0.2,2,42.878,14.981,1521.5,586.1,4
6,0.2,4,45.585,11.629,1502.8,601.9,3
7,0.233,1,24.672,11.117,1683.7,647.2,3
7,0.233,3,75.571,11.568,1269.0,547.9,3
7,0.233,4,46.131,11.526,1498.4,601.5,3
7,0.233,2,43.32,14.994,1517.8,585.1,4
8,0.267,1,25.099,11.173,1679.9,645.9,3
8,0.267,3,75.727,11.568,1267.9,547.6,3
8,0.267,2,43.853,15.041,1513.3,583.8,4
8,0.267,4,46.571,11.602,1494.7,600.2,3
9,0.3,1,25.57,11.233,1675.6,644.6,3
9,0.3,4,47.021,11.542,1491.1,599.7,3
9,0.3,2,44.245,15.131,1509.9,582.5,4
9,0.3,3,75.847,11.548,1267.0,547.5,3
10,0.333,1,25.586,11.23,1675.5,644.6,3
10,0.333,4,47.051,11.503,1490.9,599.9,3
10,0.333,2,44.243,15.132,1509.9,582.5,4
10,0.333,3,75.938,11.517,1266.4,547.5,3
11,0.367,1,26.165,11.162,1670.3,643.8,3
11,0.367,3,76.355,11.423,1263.5,547.4,3
11,0.367,2,44.693,15.216,1506.0,581.1,4
11,0.367,4,47.39,11.569,1488.0,598.8,3
12,0.4,1,26.627,11.141,1666.2,643.0,3
12,0.4,4,47.964,11.669,1483.2,597.1,3
12,0.4,3,76.627,11.433,1261.5,546.9,3
12,0.4,2,45.268,15.148,1501.3,580.4,4
13,0.433,1,27.069,11.206,1662.2,641.6,3
13,0.433,4,48.21,11.645,1481.2,596.8,3
13,0.433,2,45.667,15.138,1498.0,579.7,4
13,0.433,3,76.804,11.546,1260.0,545.9,3
14,0.467,1,27.591,11.227,1657.5,640.4,3
14,0.467,4,48.814,11.479,1476.4,596.7,3
14,0.467,2,46.16,15.15,1493.8,578.7,4
14,0.467,3,77.217,11.557,1257.0,545.1,3
15,0.5,1,27.593,11.213,1657.5,640.5,3
15,0.5,4,48.812,11.481,1476.5,596.7,3
15,0.5,2,46.115,15.108,1494.3,579.1,4
15,0.5,3,77.231,11.532,1256.9,545.2,3
16,0.533,1,28.023,11.239,1653.7,639.4,3
16,0.533,4,49.292,11.594,1472.4,595.1,3
16,0.533,2,46.674,15.138,1489.6,577.8,4
16,0.533,3,77.41,11.433,1255.8,545.5,3
17,0.567,1,28.494,11.276,1649.5,638.2,3
17,0.567,4,49.732,11.435,1469.0,595.2,3
17,0.567,2,47.111,15.076,1486.0,577.4,4
17,0.567,3,77.577,11.516,1254.4,544.7,3
18,0.6,1,28.931,11.268,1645.6,637.4,3
18,0.6,4,50.12,11.424,1465.9,594.5,3
18,0.6,3,77.63,11.687,1253.7,543.6,3
18,0.6,2,47.418,15.147,1483.4,576.4,4
19,0.633,1,29.38,11.196,1641.7,636.9,3
19,0.633,4,50.527,11.466,1462.5,593.5,3
19,0.633,3,78.009,11.569,1251.2,543.7,3
19,0.633,2,48.064,15.053,1478.2,575.7,4
20,0.667,1,29.38,11.197,1641.7,636.9,3
20,0.667,4,50.526,11.468,1462.5,593.5,3
20,0.667,3,78.028,11.555,1251.1,543.7,3
20,0.667,2,48.061,15.046,1478.2,575.8,4
21,0.7,1,29.833,11.225,1637.7,635.8,3
21,0.7,4,50.981,11.61,1458.7,591.8,3
21,0.7,3,78.21,11.575,1249.7,543.3,3
21,0.7,2,48.394,15.035,1475.5,575.2,4
22,0.733,1,30.175,11.299,1634.6,634.6,3
22,0.733,4,51.552,11.467,1454.2,591.6,3
22,0.733,3,78.427,11.546,1248.2,543.1,3
22,0.733,2,48.821,15.199,1471.7,573.4,4
23,0.767,1,30.638,11.346,1630.5,633.4,3
23,0.767,4,51.891,11.552,1451.4,590.4,3
23,0.767,3,78.684,11.731,1246.0,541.6,3
23,0.767,2,49.251,15.147,1468.3,572.9,4
24,0.8,1,31.064,11.418,1626.7,632.0,3
24,0.8,4,52.383,11.504,1447.5,589.8,3
24,0.8,3,79.046,11.544,1243.7,542.1,3
24,0.8,2,49.754,15.139,1464.1,572.0,4
25,0.833,1,31.062,11.416,1626.7,632.1,3
25,0.833,4,52.384,11.501,1447.5,589.8,3
25,0.833,3,79.046,11.546,1243.7,542.1,3
25,0.833,2,49.754,15.138,1464.1,572.0,4
26,0.867,1,31.561,11.407,1622.4,631.1,3
26,0.867,4,52.751,11.577,1444.4,588.6,3
26,0.867,3,79.181,11.511,1242.7,542.1,3
26,0.867,2,50.186,15.133,1460.6,571.3,4
27,0.9,1,31.981,11.299,1618.8,630.9,3
27,0.9,4,53.154,11.453,1441.4,588.7,3
27,0.9,3,79.357,11.539,1241.4,541.6,3
27,0.9,2,50.582,15.125,1457.4,570.6,4
28,0.933,1,32.366,11.379,1615.3,629.6,3
28,0.933,3,79.461,11.671,1240.4,540.6,3
28,0.933,2,51.072,15.135,1453.4,569.6,4
28,0.933,4,53.537,11.545,1438.2,587.4,3
29,0.966,1,32.864,11.366,1611.0,628.7,3
29,0.966,3,79.643,11.572,1239.3,540.9,3
29,0.966,2,51.495,15.175,1449.9,568.6,4
29,0.966,4,53.864,11.657,1435.4,586.1,3
30,1.0,1,32.854,11.355,1611.1,628.8,3
30,1.0,3,79.726,11.542,1238.7,540.9,3
30,1.0,4,53.884,11.598,1435.3,586.4,3
30,1.0,2,51.519,15.136,1449.7,568.8,4
31,1.033,1,33.252,11.336,1607.7,628.1,3
31,1.033,3,79.83,11.549,1238.0,540.7,3
31,1.033,2,52.001,15.105,1445.8,568.1,4
31,1.033,4,54.331,11.57,1431.8,585.7,3
32,1.066,1,33.596,11.362,1604.7,627.2,3
32,1.066,2,52.288,15.186,1443.4,567.0,4
32,1.066,4,54.817,11.523,1428.0,585.1,3
32,1.066,3,80.039,11.62,1236.3,540.0,3
33,1.1,1,34.051,11.322,1600.8,626.6,3
33,1.1,2,52.891,15.087,1438.6,566.5,4
33,1.1,3,80.353,11.584,1234.1,539.6,3
33,1.1,4,55.154,11.481,1425.3,584.8,3
34,1.133,1,34.415,11.397,1597.5,625.4,3
34,1.133,3,80.527,11.611,1232.8,539.2,3
34,1.133,4,55.582,11.53,1421.9,583.7,3
34,1.133,2,53.218,15.127,1435.9,565.7,4
35,1.166,1,34.448,11.396,1597.2,625.3,3
35,1.166,3,80.525,11.611,1232.8,539.2,3
35,1.166,4,55.589,11.534,1421.8,583.6,3
35,1.166,2,53.216,15.13,1435.9,565.7,4
36,1.2,1,34.893,11.318,1593.5,624.9,3
36,1.2,3,80.62,11.621,1232.1,539.0,3
36,1.2,2,53.564,15.191,1433.0,564.6,4
36,1.2,4,55.832,11.602,1419.8,582.8,3
37,1.233,1,35.303,11.406,1589.9,623.5,3
37,1.233,3,80.812,11.65,1230.7,538.5,3
37,1.233,2,54.016,15.032,1429.6,564.8,4
37,1.233,4,56.288,11.512,1416.3,582.5,3
38,1.266,1,35.666,11.445,1586.7,622.6,3
38,1.266,3,81.047,11.657,1229.0,538.0,3
38,1.266,4,56.658,11.531,1413.3,581.7,3
38,1.266,2,54.361,15.212,1426.6,563.0,4
39,1.3,1,36.069,11.455,1583.2,621.7,3
39,1.3,3,81.08,11.663,1228.7,537.9,3
39,1.3,4,57.133,11.625,1409.5,580.2,3
39,1.3,2,54.78,15.418,1422.9,561.0,4
40,1.333,1,36.042,11.454,1583.4,621.7,3
40,1.333,3,81.081,11.666,1228.7,537.9,3
40,1.333,4,57.14,11.622,1409.4,580.2,3
40,1.333,2,54.806,15.403,1422.7,561.0,4
41,1.366,1,36.343,11.481,1580.8,621.0,3
41,1.366,4,57.543,11.677,1406.2,579.1,3
41,1.366,3,81.294,11.593,1227.3,538.0,3
41,1.366,2,55.232,15.229,1419.6,561.3,4
42,1.4,1,36.757,11.508,1577.3,620.0,3
42,1.4,4,57.795,11.799,1404.0,577.9,3
42,1.4,3,81.519,11.513,1225.9,538.1,3
42,1.4,2,55.719,15.311,1415.5,559.9,4
43,1.433,1,37.105,11.474,1574.3,619.5,3
43,1.433,3,81.621,11.571,1225.0,537.6,3
43,1.433,2,56.068,15.279,1412.8,559.5,4
43,1.433,4,58.314,11.673,1400.1,577.8,3
44,1.466,1,37.494,11.399,1571.1,619.2,3
44,1.466,3,81.781,11.626,1223.8,537.0,3
44,1.466,4,58.545,11.723,1398.2,577.0,3
44,1.466,2,56.409,15.267,1410.1,559.0,4
45,1.5,1,37.493,11.416,1571.0,619.1,3
45,1.5,3,81.783,11.627,1223.7,537.0,3
45,1.5,4,58.558,11.688,1398.1,577.2,3
45,1.5,2,56.411,15.264,1410.1,559.0,4
46,1.533,1,37.756,11.509,1568.7,618.0,3
46,1.533,3,81.934,11.603,1222.7,536.9,3
46,1.533,2,56.804,15.263,1406.9,558.3,4
46,1.533,4,59.035,11.592,1394.5,576.9,3
47,1.566,1,38.111,11.55,1565.6,617.0,3
47,1.566,3,82.096,11.667,1221.4,536.2,3
47,1.566,2,57.229,15.226,1403.6,557.7,4
47,1.566,4,59.421,11.685,1391.4,575.7,3
47,1.566,5,74.501,3.259,1290.8,598.6,1
48,1.6,1,38.591,11.549,1561.6,616.1,3
48,1.6,4,59.833,11.618,1388.3,575.3,3
48,1.6,3,82.293,11.553,1220.2,536.6,3
48,1.6,2,57.635,15.171,1400.4,557.3,4
48,1.6,5,74.474,3.263,1291.0,598.6,1
49,1.633,1,38.947,11.536,1558.5,615.4,3
49,1.633,3,82.501,11.642,1218.6,535.7,3
49,1.633,2,58.023,15.225,1397.3,556.3,4
49,1.633,4,60.059,11.714,1386.3,574.3,3
49,1.633,5,74.5,3.244,1290.8,598.7,1
50,1.666,1,38.947,11.536,1558.5,615.5,3
50,1.666,3,82.498,11.646,1218.6,535.7,3
50,1.666,2,58.023,15.225,1397.3,556.3,4
50,1.666,4,60.06,11.714,1386.3,574.3,3
50,1.666,5,74.5,3.244,1290.8,598.7,1
51,1.7,1,39.314,11.514,1555.5,614.9,3
51,1.7,2,58.346,15.316,1394.6,555.1,4
51,1.7,3,82.558,11.627,1218.2,535.7,3
51,1.7,4,60.444,11.639,1383.4,574.1,3
51,1.7,5,74.52,3.227,1290.7,598.7,1
52,1.733,1,39.652,11.484,1552.6,614.4,3
52,1.733,2,58.729,15.303,1391.6,554.5,4
52,1.733,3,82.591,11.647,1217.9,535.5,3
52,1.733,4,60.642,11.717,1381.8,573.2,3
52,1.733,5,74.573,3.208,1290.3,598.7,1
53,1.766,1,39.963,11.621,1549.8,612.9,3
53,1.766,3,82.813,11.627,1216.4,535.3,3
53,1.766,2,59.242,15.192,1387.7,554.3,4
53,1.766,4,61.225,11.622,1377.4,572.8,3
53,1.766,5,74.588,3.22,1290.2,598.6,1
54,1.8,1,40.399,11.558,1546.2,612.4,3
54,1.8,3,82.849,11.685,1216.0,534.9,3
54,1.8,4,61.555,11.574,1374.9,572.5,3
54,1.8,2,59.532,15.249,1385.3,553.4,4
54,1.8,5,74.577,3.22,1290.3,598.7,1
55,1.833,1,40.399,11.561,1546.2,612.4,3
55,1.833,3,82.859,11.682,1215.9,534.9,3
55,1.833,4,61.55,11.576,1374.9,572.5,3
55,1.833,2,59.521,15.254,1385.4,553.4,4
55,1.833,5,74.568,3.238,1290.3,598.6,1
56,1.866,1,40.625,11.601,1544.3,611.7,3
56,1.866,3,82.895,11.753,1215.5,534.4,3
56,1.866,2,59.942,15.17,1382.2,553.2,4
56,1.866,4,61.855,11.603,1372.5,571.8,3
56,1.866,5,74.565,3.235,1290.4,598.6,1
57,1.9,1,41.065,11.546,1540.6,611.2,3
57,1.9,3,83.045,11.728,1214.5,534.3,3
57,1.9,2,60.356,15.167,1378.9,552.5,4
57,1.9,4,62.191,11.618,1369.9,571.1,3
57,1.9,5,74.551,3.215,1290.5,598.7,1
58,1.933,1,41.253,11.667,1538.9,610.1,3
58,1.933,3,83.0,11.77,1214.8,534.1,3
58,1.933,4,62.445,11.628,1367.9,570.5,3
58,1.933,2,60.753,15.182,1375.8,551.7,4
58,1.933,5,74.567,3.195,1290.4,598.8,1
59,1.966,1,41.638,11.7,1535.6,609.1,3
59,1.966,3,83.042,11.776,1214.4,534.0,3
59,1.966,4,62.898,11.556,1364.5,570.2,3
59,1.966,2,61.102,15.232,1373.0,550.7,4
59,1.966,5,74.569,3.194,1290.4,598.8,1
60,2.0,1,41.663,11.672,1535.5,609.3,3
60,2.0,4,62.935,11.585,1364.2,569.9,3
60,2.0,3,83.129,11.802,1213.8,533.7,3
60,2.0,2,61.117,15.227,1372.9,550.7,4
60,2.0,5,74.57,3.22,1290.3,598.7,1
61,2.033,1,41.924,11.692,1533.2,608.6,3
61,2.033,3,83.244,11.79,1213.0,533.6,3
61,2.033,4,63.216,11.716,1361.8,568.6,3
61,2.033,2,61.476,15.199,1370.1,550.3,4
61,2.033,5,74.594,3.199,1290.2,598.7,1
62,2.066,1,42.237,11.683,1530.6,608.1,3
62,2.066,3,83.252,11.83,1212.8,533.3,3
62,2.066,4,63.514,11.707,1359.6,568.1,3
62,2.066,2,61.81,15.286,1367.3,549.1,4
62,2.066,5,74.601,3.206,1290.1,598.7,1
63,2.1,1,42.549,11.652,1528.0,607.7,3
63,2.1,3,83.333,11.853,1212.2,533.1,3
63,2.1,2,62.183,15.29,1364.4,548.4,4
63,2.1,4,63.692,11.859,1357.9,566.9,3
64,2.133,1,42.829,11.656,1525.7,607.1,3
64,2.133,3,83.309,11.893,1212.3,532.9,3
64,2.133,2,62.555,15.348,1361.4,547.4,4
64,2.133,4,64.056,11.921,1355.1,565.9,3
64,2.133,5,74.62,3.204,1290.0,598.7,1
65,2.166,1,42.825,11.666,1525.7,607.0,3
65,2.166,3,83.295,11.898,1212.4,532.9,3
65,2.166,2,62.558,15.334,1361.4,547.5,4
65,2.166,4,64.055,11.914,1355.1,565.9,3
65,2.166,5,74.634,3.206,1289.9,598.6,1
66,2.2,1,43.265,11.604,1522.1,606.6,3
66,2.2,3,83.353,11.897,1212.0,532.8,3
66,2.2,4,64.425,11.768,1352.5,566.1,3
66,2.2,2,62.993,15.31,1358.1,546.9,4
67,2.233,1,43.527,11.691,1519.8,605.5,3
67,2.233,3,83.542,11.845,1210.8,532.8,3
67,2.233,4,64.56,11.956,1351.1,564.7,3
67,2.233,2,63.273,15.301,1355.9,546.4,4
68,2.266,1,43.871,11.654,1517.0,605.1,3
68,2.266,3,83.678,11.812,1209.8,532.7,3
68,2.266,4,64.928,11.827,1348.5,564.9,3
68,2.266,2,63.703,15.294,1352.6,545.7,4
69,2.3,1,44.124,11.635,1514.9,604.7,3
69,2.3,4,65.258,11.768,1346.1,564.6,3
69,2.3,3,83.784,11.803,1209.1,532.6,3
69,2.3,2,64.061,15.443,1349.6,544.2,4
70,2.333,1,44.125,11.635,1514.9,604.7,3
70,2.333,4,65.255,11.772,1346.1,564.6,3
70,2.333,3,83.783,11.803,1209.1,532.6,3
70,2.333,2,64.064,15.444,1349.5,544.2,4
71,2.366,1,44.383,11.676,1512.7,603.9,3
71,2.366,3,83.924,11.791,1208.1,532.4,3
71,2.366,2,64.356,15.354,1347.4,544.2,4
71,2.366,4,65.438,11.89,1344.5,563.6,3
72,2.4,1,44.728,11.628,1509.9,603.6,3
72,2.4,2,64.764,15.414,1344.2,543.1,4
72,2.4,3,83.911,11.802,1208.2,532.4,3
72,2.4,4,65.786,11.935,1341.8,562.7,3
73,2.433,1,45.034,11.614,1507.4,603.1,3
73,2.433,2,64.995,15.417,1342.4,542.7,4
73,2.433,3,83.973,11.749,1207.9,532.6,3
73,2.433,4,65.891,11.952,1340.9,562.4,3
74,2.466,1,45.33,11.648,1504.9,602.3,3
74,2.466,3,83.979,11.75,1207.8,532.6,3
74,2.466,4,66.25,11.844,1338.4,562.4,3
74,2.466,2,65.5,15.403,1338.5,541.9,4
75,2.5,1,45.33,11.646,1504.9,602.3,3
75,2.5,3,84.013,11.747,1207.6,532.6,3
75,2.5,4,66.242,11.841,1338.4,562.5,3
75,2.5,2,65.506,15.399,1338.5,541.9,4
76,2.533,1,45.558,11.73,1502.9,601.3,3
76,2.533,3,84.026,11.764,1207.5,532.4,3
76,2.533,2,65.814,15.287,1336.3,542.1,4
76,2.533,4,66.578,11.641,1336.2,563.1,3
77,2.566,1,45.945,11.619,1499.8,601.3,3
77,2.566,3,84.017,11.839,1207.4,532.0,3
77,2.566,4,66.75,11.731,1334.7,562.2,3
77,2.566,2,66.133,15.399,1333.6,540.8,4
78,2.6,1,46.198,11.629,1497.7,600.7,3
78,2.6,3,84.099,11.77,1206.9,532.3,3
78,2.6,2,66.361,15.401,1331.9,540.4,4
78,2.6,4,66.892,11.945,1333.3,560.7,3
79,2.633,1,46.485,11.699,1495.3,599.8,3
79,2.633,3,84.113,11.793,1206.8,532.1,3
79,2.633,2,66.852,15.221,1328.4,540.7,4
79,2.633,4,67.325,11.643,1330.5,561.7,3
80,2.666,1,46.479,11.713,1495.3,599.7,3
80,2.666,3,84.012,11.865,1207.4,531.9,3
80,2.666,2,66.868,15.22,1328.3,540.6,4
80,2.666,4,67.382,11.637,1330.1,561.7,3
81,2.7,1,46.785,11.686,1492.8,599.3,3
81,2.7,3,84.001,11.871,1207.4,531.8,3
81,2.7,4,67.685,11.669,1327.7,560.9,3
81,2.7,2,67.105,15.351,1326.2,539.4,4
82,2.733,1,46.98,11.721,1491.2,598.7,3
82,2.733,2,67.448,15.358,1323.6,538.8,4
82,2.733,3,84.026,11.857,1207.3,531.9,3
82,2.733,4,67.725,11.784,1327.2,560.2,3
83,2.766,1,47.264,11.778,1488.8,597.8,3
83,2.766,2,67.778,15.34,1321.1,538.3,4
83,2.766,4,68.096,11.601,1324.7,560.6,3
83,2.766,3,84.035,11.876,1207.2,531.8,3
84,2.8,1,47.625,11.742,1485.9,597.3,3
84,2.8,3,84.203,11.811,1206.1,531.9,3
84,2.8,2,68.027,15.389,1319.1,537.6,4
84,2.8,4,68.274,11.598,1323.4,560.3,3
85,2.833,1,47.621,11.735,1485.9,597.4,3
85,2.833,3,84.203,11.811,1206.1,531.9,3
85,2.833,2,68.026,15.394,1319.1,537.5,4
85,2.833,4,68.282,11.603,1323.3,560.3,3
86,2.866,1,47.905,11.846,1483.4,596.1,3
86,2.866,3,84.213,11.815,1206.0,531.8,3
86,2.866,2,68.402,15.426,1316.2,536.7,4
86,2.866,4,68.361,11.762,1322.5,559.2,3
87,2.899,1,48.184,11.848,1481.1,595.6,3
87,2.899,2,68.674,15.609,1313.8,535.1,4
87,2.899,3,84.297,11.844,1205.4,531.5,3
87,2.899,4,68.487,11.907,1321.3,558.1,3
88,2.933,1,48.411,11.776,1479.4,595.6,3
88,2.933,2,69.009,15.438,1311.6,535.6,4
88,2.933,3,84.337,11.875,1205.0,531.3,3
88,2.933,4,68.738,11.908,1319.4,557.6,3
89,2.966,1,48.791,11.678,1476.4,595.5,3
89,2.966,2,69.439,15.389,1308.4,535.1,4
89,2.966,4,69.033,11.849,1317.2,557.5,3
89,2.966,3,84.271,11.907,1205.4,531.2,3
90,2.999,1,48.762,11.703,1476.6,595.4,3
90,2.999,2,69.462,15.288,1308.4,535.7,4
90,2.999,3,84.364,11.834,1204.9,531.5,3
90,2.999,4,69.034,11.725,1317.4,558.2,3
91,3.033,1,49.079,11.706,1474.0,594.8,3
91,3.033,2,69.68,15.386,1306.5,534.7,4
91,3.033,3,84.364,11.841,1204.9,531.4,3
91,3.033,4,69.152,11.795,1316.4,557.6,3
92,3.066,1,49.393,11.807,1471.3,593.5,3
92,3.066,4,69.436,11.844,1314.2,556.8,3
92,3.066,3,84.421,11.838,1204.5,531.3,3
92,3.066,2,70.083,15.497,1303.3,533.3,4
93,3.099,1,49.612,11.803,1469.5,593.1,3
93,3.099,4,69.669,11.741,1312.6,557.0,3
93,3.099,3,84.416,11.841,1204.5,531.3,3
93,3.099,2,70.361,15.563,1301.1,532.5,4
94,3.133,1,49.845,11.806,1467.6,592.7,3
94,3.133,4,69.816,11.813,1311.4,556.3,3
94,3.133,3,84.453,11.813,1204.3,531.4,3
94,3.133,2,70.568,15.4,1299.8,533.1,4
95,3.166,1,49.845,11.807,1467.6,592.7,3
95,3.166,4,69.817,11.816,1311.4,556.3,3
95,3.166,3,84.454,11.813,1204.3,531.4,3
95,3.166,2,70.569,15.399,1299.8,533.1,4
96,3.199,1,50.119,11.836,1465.4,592.0,3
96,3.199,4,69.922,11.844,1310.6,556.0,3
96,3.199,3,84.457,11.815,1204.3,531.4,3
96,3.199,2,71.022,15.428,1296.3,532.2,4
97,3.233,1,50.466,11.84,1462.5,591.3,3
97,3.233,2,71.212,15.509,1294.7,531.3,4
97,3.233,3,84.443,11.897,1204.2,531.0,3
97,3.233,4,70.119,11.816,1309.1,555.8,3
98,3.266,1,50.747,11.826,1460.3,590.9,3
98,3.266,4,70.406,11.85,1306.9,555.1,3
98,3.266,3,84.455,11.913,1204.1,530.8,3
98,3.266,2,71.553,15.377,1292.4,531.6,4
99,3.299,1,51.066,11.823,1457.7,590.3,3
99,3.299,4,70.527,11.846,1306.0,554.9,3
99,3.299,3,84.454,11.887,1204.2,531.0,3
99,3.299,2,71.821,15.409,1290.3,530.9,4
100,3.333,1,51.067,11.826,1457.7,590.3,3
100,3.333,4,70.523,11.849,1306.0,554.9,3
100,3.333,3,84.453,11.885,1204.2,531.0,3
100,3.333,2,71.824,15.4,1290.3,531.0,4
101,3.366,4,70.643,11.922,1305.0,554.2,3
101,3.366,1,51.293,11.925,1455.7,589.2,3
101,3.366,3,84.434,11.885,1204.3,531.0,3
101,3.366,2,72.133,15.385,1288.0,530.5,4
102,3.399,1,51.579,11.877,1453.5,589.0,3
102,3.399,4,70.702,11.966,1304.5,553.9,3
102,3.399,3,84.46,11.898,1204.1,530.9,3
102,3.399,2,72.539,15.357,1285.0,530.0,4
103,3.433,1,51.934,11.786,1450.7,588.9,3
103,3.433,2,72.754,15.301,1283.5,530.0,4
103,3.433,3,84.48,11.899,1204.0,530.9,3
103,3.433,4,70.84,11.99,1303.4,553.5,3
104,3.466,1,52.085,11.823,1449.5,588.4,3
104,3.466,3,84.479,11.915,1203.9,530.8,3
104,3.466,2,73.028,15.321,1281.4,529.4,4
104,3.466,4,71.021,11.969,1302.1,553.3,3
105,3.499,1,52.111,11.813,1449.3,588.4,3
105,3.499,3,84.479,11.915,1203.9,530.8,3
105,3.499,2,73.028,15.321,1281.4,529.4,4
105,3.499,4,71.021,11.963,1302.1,553.3,3
106,3.533,1,52.369,11.876,1447.1,587.5,3
106,3.533,3,84.503,11.9,1203.8,530.8,3
106,3.533,4,71.316,11.898,1300.0,553.2,3
106,3.533,2,73.245,15.313,1279.8,529.1,4
107,3.566,1,52.638,11.871,1445.0,587.0,3
107,3.566,4,71.362,11.939,1299.6,552.9,3
107,3.566,3,84.515,11.895,1203.7,530.9,3
107,3.566,2,73.538,15.323,1277.6,528.5,4
108,3.599,1,52.86,11.893,1443.1,586.5,3
108,3.599,3,84.514,11.907,1203.7,530.8,3
108,3.599,4,71.452,11.955,1298.9,552.6,3
108,3.599,2,73.748,15.354,1276.0,528.0,4
109,3.633,1,53.122,11.953,1441.0,585.6,3
109,3.633,2,74.056,15.272,1273.8,527.9,4
109,3.633,4,71.504,12.02,1298.4,552.1,3
109,3.633,3,84.518,11.903,1203.7,530.8,3
110,3.666,1,53.123,11.953,1441.0,585.6,3
110,3.666,2,74.056,15.271,1273.8,528.0,4
110,3.666,4,71.504,12.019,1298.4,552.1,3
110,3.666,3,84.515,11.906,1203.7,530.8,3
111,3.699,1,53.469,11.899,1438.2,585.3,3
111,3.699,3,84.543,11.892,1203.5,530.8,3
111,3.699,2,74.312,15.23,1272.0,527.8,4
111,3.699,4,71.717,12.009,1296.8,551.8,3
112,3.733,1,53.678,12.026,1436.4,584.1,3
112,3.733,4,71.91,11.927,1295.5,552.0,3
112,3.733,2,74.612,15.312,1269.6,526.8,4
112,3.733,3,84.552,11.866,1203.5,531.0,3
113,3.766,1,53.944,12.015,1434.3,583.7,3
113,3.766,4,71.954,11.954,1295.2,551.8,3
113,3.766,2,74.795,15.321,1268.2,526.4,4
113,3.766,3,84.569,11.922,1203.3,530.6,3
114,3.799,1,54.239,11.98,1432.0,583.4,3
114,3.799,4,72.242,11.939,1293.0,551.3,3
114,3.799,3,84.637,11.923,1202.8,530.5,3
114,3.799,2,75.075,15.379,1266.1,525.6,4
115,3.833,1,54.246,11.979,1431.9,583.4,3
115,3.833,4,72.241,11.934,1293.0,551.4,3
115,3.833,3,84.609,11.938,1203.0,530.4,3
115,3.833,2,75.075,15.348,1266.1,525.8,4
116,3.866,1,54.442,11.953,1430.4,583.2,3
116,3.866,4,72.333,11.919,1292.4,551.3,3
116,3.866,2,75.175,15.35,1265.4,525.6,4
116,3.866,3,84.616,11.929,1202.9,530.5,3
117,3.899,1,54.796,11.876,1427.7,583.0,3
117,3.899,4,72.381,11.918,1292.0,551.2,3
117,3.899,2,75.577,15.341,1262.4,525.0,4
117,3.899,3,84.653,11.905,1202.7,530.6,3
118,3.933,1,55.06,11.91,1425.5,582.3,3
118,3.933,4,72.411,11.948,1291.8,551.0,3
118,3.933,2,75.805,15.309,1260.8,524.8,4
118,3.933,3,84.662,11.89,1202.7,530.6,3
119,3.966,1,55.339,11.952,1423.2,581.5,3
119,3.966,4,72.481,11.961,1291.2,550.8,3
119,3.966,3,84.655,11.898,1202.7,530.6,3
119,3.966,2,76.112,15.304,1258.5,524.3,4
120,3.999,1,55.3,11.984,1423.5,581.4,3
120,3.999,4,72.516,11.813,1291.2,551.6,3
120,3.999,3,84.463,11.927,1204.0,530.7,3
120,3.999,2,76.165,15.357,1258.0,523.9,4
121,4.033,1,55.548,11.966,1421.5,581.0,3
121,4.033,4,72.553,11.812,1290.9,551.6,3
121,4.033,3,84.379,11.936,1204.6,530.8,3
121,4.033,2,76.49,15.389,1255.5,523.1,4
122,4.066,1,55.73,11.959,1420.1,580.7,3
122,4.066,4,72.67,11.821,1290.0,551.3,3
122,4.066,3,84.362,11.922,1204.8,530.9,3
122,4.066,2,76.725,15.34,1253.9,523.0,4
123,4.099,1,55.953,11.99,1418.3,580.1,3
123,4.099,4,72.719,11.782,1289.7,551.5,3
123,4.099,3,84.394,11.902,1204.6,531.0,3
123,4.099,2,76.624,15.435,1254.5,522.6,4
124,4.133,1,56.266,11.977,1415.8,579.6,3
124,4.133,4,72.792,11.76,1289.2,551.5,3
124,4.133,3,84.437,11.873,1204.3,531.1,3
