frame,time_s,vehicle_id,x_m,y_m,img_x,img_y,lane_id
1216,40.526,2,36.132,18.876,1189.2,756.7,5
1216,40.526,22,7.86,7.524,1186.5,993.1,2
1216,40.526,10,26.38,7.32,1100.5,823.0,2
1216,40.526,3,25.826,14.908,1190.2,832.7,4
1216,40.526,6,37.783,3.915,1019.2,731.9,1
1216,40.526,23,18.38,3.771,1090.5,889.9,1
1216,40.526,8,1.259,19.875,1379.2,1064.4,5
1216,40.526,4,34.265,7.299,1069.9,760.9,2
1216,40.526,13,28.604,3.911,1051.7,802.4,1
1217,40.559,1,25.895,19.779,1244.2,835.3,5
1217,40.559,20,16.916,7.244,1139.9,905.1,2
1217,40.559,7,10.648,19.646,1320.8,969.0,5
1217,40.559,5,36.002,14.567,1143.6,754.1,4
1217,40.559,10,26.368,7.311,1100.5,823.1,2
1217,40.559,2,36.097,18.87,1189.3,756.9,5
1217,40.559,22,7.865,7.525,1186.5,993.1,2
1217,40.559,3,25.803,14.885,1190.1,832.8,4
1217,40.559,6,37.778,3.89,1018.9,731.9,1
1217,40.559,8,1.259,19.875,1379.2,1064.4,5
1217,40.559,23,18.42,3.74,1090.0,889.6,1
1217,40.559,13,28.565,3.892,1051.7,802.7,1
1217,40.559,4,34.269,7.288,1069.8,760.9,2
1218,40.593,1,25.888,19.769,1244.1,835.3,5
1218,40.593,20,16.892,7.234,1139.9,905.4,2
1218,40.593,7,10.647,19.641,1320.7,969.0,5
1218,40.593,5,35.992,14.564,1143.6,754.1,4
1218,40.593,22,7.865,7.533,1186.6,993.1,2
1218,40.593,2,36.092,18.867,1189.2,756.9,5
1218,40.593,6,37.773,3.887,1018.9,732.0,1
1218,40.593,3,25.81,14.895,1190.2,832.8,4
1218,40.593,10,26.322,7.304,1100.6,823.4,2
1218,40.593,23,18.619,3.735,1089.1,887.8,1
1218,40.593,8,1.268,19.859,1378.9,1064.3,5
1218,40.593,13,28.564,3.888,1051.6,802.7,1
1218,40.593,4,34.286,7.295,1069.8,760.8,2
1219,40.626,1,25.882,19.767,1244.1,835.4,5
1219,40.626,7,10.643,19.613,1320.4,969.0,5
1219,40.626,20,16.861,7.223,1139.9,905.6,2
1219,40.626,5,35.979,14.566,1143.7,754.2,4
1219,40.626,22,7.887,7.506,1186.1,992.9,2
1219,40.626,10,26.303,7.297,1100.6,823.6,2
1219,40.626,6,37.774,3.875,1018.8,731.9,1
1219,40.626,2,36.046,18.847,1189.2,757.3,5
1219,40.626,3,25.731,14.843,1189.9,833.4,4
1219,40.626,23,18.675,3.728,1088.8,887.2,1
1219,40.626,13,28.539,3.881,1051.6,802.9,1
1219,40.626,8,1.262,19.837,1378.7,1064.3,5
1219,40.626,4,34.284,7.29,1069.7,760.8,2
1220,40.659,1,25.895,19.77,1244.1,835.3,5
1220,40.659,7,10.633,19.626,1320.6,969.1,5
1220,40.659,20,16.856,7.221,1139.9,905.7,2
1220,40.659,5,35.976,14.568,1143.7,754.3,4
1220,40.659,22,7.894,7.512,1186.2,992.8,2
1220,40.659,10,26.317,7.303,1100.6,823.5,2
1220,40.659,6,37.756,3.875,1018.8,732.1,1
1220,40.659,2,36.053,18.851,1189.2,757.2,5
1220,40.659,3,25.743,14.871,1190.2,833.3,4
1220,40.659,23,18.781,3.77,1088.9,886.3,1
1220,40.659,8,1.266,19.839,1378.7,1064.3,5
1220,40.659,13,28.539,3.885,1051.7,802.9,1
1220,40.659,4,34.235,7.278,1069.8,761.1,2
1221,40.693,1,25.882,19.754,1244.0,835.4,5
1221,40.693,7,10.633,19.626,1320.6,969.1,5
1221,40.693,20,16.853,7.214,1139.8,905.7,2
1221,40.693,5,35.976,14.568,1143.7,754.3,4
1221,40.693,22,7.894,7.512,1186.2,992.8,2
1221,40.693,10,26.319,7.304,1100.6,823.5,2
1221,40.693,6,37.753,3.887,1019.0,732.1,1
1221,40.693,2,36.061,18.855,1189.3,757.1,5
1221,40.693,3,25.759,14.873,1190.1,833.2,4
1221,40.693,23,18.785,3.771,1088.8,886.3,1
1221,40.693,8,1.266,19.839,1378.7,1064.3,5
1221,40.693,13,28.54,3.885,1051.7,802.9,1
1221,40.693,4,34.236,7.277,1069.8,761.1,2
1222,40.726,1,25.887,19.747,1243.9,835.3,5
1222,40.726,7,10.629,19.62,1320.6,969.2,5
1222,40.726,20,16.856,7.207,1139.7,905.7,2
1222,40.726,5,35.977,14.559,1143.6,754.2,4
1222,40.726,22,7.905,7.499,1185.9,992.7,2
1222,40.726,10,26.324,7.29,1100.4,823.4,2
1222,40.726,6,37.76,3.856,1018.6,732.0,1
1222,40.726,2,36.03,18.838,1189.2,757.4,5
1222,40.726,3,25.742,14.819,1189.6,833.3,4
1222,40.726,23,18.823,3.773,1088.7,885.9,1
1222,40.726,13,28.529,3.873,1051.6,803.0,1
1222,40.726,8,1.266,19.809,1378.3,1064.3,5
1222,40.726,4,34.247,7.258,1069.5,761.0,2
1223,40.759,1,25.902,19.752,1243.9,835.2,5
1223,40.759,7,10.609,19.588,1320.3,969.4,5
1223,40.759,20,16.855,7.208,1139.7,905.7,2
1223,40.759,5,35.978,14.56,1143.7,754.2,4
1223,40.759,10,26.33,7.291,1100.4,823.4,2
1223,40.759,22,7.91,7.493,1185.8,992.6,2
1223,40.759,6,37.762,3.855,1018.6,732.0,1
1223,40.759,2,36.042,18.845,1189.2,757.3,5
1223,40.759,3,25.744,14.82,1189.6,833.3,4
1223,40.759,23,18.886,3.754,1088.2,885.3,1
1223,40.759,13,28.527,3.872,1051.6,803.0,1
1223,40.759,8,1.268,19.816,1378.4,1064.3,5
1223,40.759,4,34.247,7.258,1069.5,761.0,2
1224,40.793,1,25.908,19.754,1243.9,835.2,5
1224,40.793,7,10.608,19.588,1320.3,969.4,5
1224,40.793,20,16.839,7.202,1139.7,905.8,2
1224,40.793,10,26.315,7.284,1100.4,823.5,2
1224,40.793,5,35.952,14.554,1143.7,754.4,4
1224,40.793,22,7.91,7.493,1185.8,992.6,2
1224,40.793,6,37.76,3.853,1018.5,732.0,1
1224,40.793,2,36.004,18.825,1189.2,757.5,5
1224,40.793,3,25.74,14.818,1189.6,833.3,4
1224,40.793,23,18.922,3.744,1087.9,885.0,1
1224,40.793,13,28.528,3.874,1051.6,803.0,1
1224,40.793,8,1.272,19.812,1378.3,1064.2,5
1224,40.793,4,34.256,7.257,1069.5,761.0,2
1225,40.826,1,25.936,19.746,1243.6,834.9,5
1225,40.826,7,10.598,19.578,1320.2,969.5,5
1225,40.826,20,16.829,7.168,1139.3,905.9,2
1225,40.826,10,26.321,7.274,1100.2,823.4,2
1225,40.826,5,35.954,14.555,1143.7,754.4,4
1225,40.826,22,7.916,7.461,1185.4,992.5,2
1225,40.826,6,37.711,3.849,1018.7,732.4,1
1225,40.826,2,35.998,18.808,1189.0,757.6,5
1225,40.826,3,25.727,14.793,1189.4,833.4,4
1225,40.826,23,18.972,3.671,1086.8,884.5,1
1225,40.826,13,28.479,3.852,1051.5,803.4,1
1225,40.826,8,1.269,19.774,1377.9,1064.2,5
1225,40.826,4,34.21,7.23,1069.3,761.3,2
1226,40.859,1,25.942,19.747,1243.6,834.9,5
1226,40.859,7,10.597,19.579,1320.3,969.5,5
1226,40.859,20,16.828,7.166,1139.3,905.9,2
1226,40.859,10,26.324,7.275,1100.2,823.4,2
1226,40.859,5,35.964,14.559,1143.7,754.3,4
1226,40.859,22,7.916,7.461,1185.4,992.6,2
1226,40.859,6,37.711,3.856,1018.7,732.4,1
1226,40.859,2,35.985,18.805,1189.0,757.7,5
1226,40.859,3,25.714,14.785,1189.3,833.5,4
1226,40.859,23,18.951,3.675,1087.0,884.7,1
1226,40.859,13,28.477,3.847,1051.5,803.4,1
1226,40.859,8,1.269,19.772,1377.9,1064.2,5
1226,40.859,4,34.206,7.229,1069.3,761.3,2
1227,40.893,1,25.933,19.746,1243.6,834.9,5
1227,40.893,7,10.597,19.583,1320.3,969.5,5
1227,40.893,20,16.827,7.171,1139.4,905.9,2
1227,40.893,10,26.328,7.279,1100.3,823.4,2
1227,40.893,5,35.967,14.563,1143.7,754.3,4
1227,40.893,22,7.933,7.468,1185.4,992.4,2
1227,40.893,6,37.718,3.863,1018.8,732.3,1
1227,40.893,2,35.985,18.802,1189.0,757.7,5
1227,40.893,3,25.718,14.786,1189.3,833.5,4
1227,40.893,23,19.055,3.706,1086.9,883.8,1
1227,40.893,13,28.49,3.855,1051.5,803.3,1
1227,40.893,8,1.269,19.759,1377.7,1064.2,5
1227,40.893,4,34.206,7.231,1069.4,761.3,2
1228,40.926,1,25.938,19.745,1243.6,834.9,5
1228,40.926,7,10.585,19.574,1320.3,969.6,5
1228,40.926,20,16.833,7.174,1139.4,905.9,2
1228,40.926,10,26.33,7.276,1100.2,823.4,2
1228,40.926,22,7.922,7.448,1185.2,992.5,2
1228,40.926,6,37.69,3.838,1018.6,732.5,1
1228,40.926,5,35.951,14.552,1143.7,754.4,4
1228,40.926,3,25.683,14.768,1189.3,833.7,4
1228,40.926,2,35.954,18.792,1189.0,757.9,5
1228,40.926,23,19.102,3.715,1086.8,883.4,1
1228,40.926,13,28.469,3.838,1051.4,803.4,1
1228,40.926,8,1.269,19.758,1377.7,1064.2,5
1228,40.926,4,34.22,7.217,1069.2,761.2,2
1229,40.959,1,25.94,19.737,1243.5,834.9,5
1229,40.959,7,10.554,19.547,1320.1,969.9,5
1229,40.959,20,16.807,7.153,1139.2,906.1,2
1229,40.959,10,26.316,7.253,1100.0,823.5,2
1229,40.959,6,37.699,3.81,1018.3,732.4,1
1229,40.959,5,35.967,14.532,1143.4,754.3,4
1229,40.959,22,7.937,7.42,1184.8,992.3,2
1229,40.959,3,25.658,14.787,1189.6,833.9,4
1229,40.959,2,35.977,18.762,1188.6,757.7,5
1229,40.959,23,19.154,3.686,1086.3,882.9,1
1229,40.959,13,28.441,3.8,1051.0,803.6,1
1229,40.959,8,1.272,19.74,1377.4,1064.2,5
1229,40.959,4,34.217,7.184,1068.8,761.2,2
1230,40.993,1,25.869,19.671,1243.1,835.4,5
1230,40.993,7,10.591,19.535,1319.8,969.5,5
1230,40.993,10,26.31,7.263,1100.1,823.5,2
1230,40.993,20,16.719,7.143,1139.5,906.9,2
1230,40.993,5,35.944,14.518,1143.3,754.5,4
1230,40.993,6,37.706,3.805,1018.2,732.4,1
1230,40.993,3,25.632,14.706,1188.8,834.1,4
1230,40.993,22,7.955,7.417,1184.6,992.1,2
1230,40.993,2,36.004,18.761,1188.5,757.5,5
1230,40.993,23,19.173,3.715,1086.5,882.7,1
1230,40.993,8,1.256,19.713,1377.2,1064.4,5
1230,40.993,13,28.395,3.793,1051.1,804.0,1
1230,40.993,4,34.208,7.181,1068.8,761.3,2
1231,41.026,1,25.874,19.683,1243.2,835.4,5
1231,41.026,7,10.605,19.54,1319.8,969.4,5
1231,41.026,10,26.32,7.263,1100.1,823.4,2
1231,41.026,20,16.711,7.135,1139.4,907.0,2
1231,41.026,5,35.93,14.519,1143.4,754.6,4
1231,41.026,6,37.7,3.823,1018.4,732.4,1
1231,41.026,2,35.986,18.764,1188.6,757.6,5
1231,41.026,22,7.962,7.414,1184.6,992.1,2
1231,41.026,3,25.591,14.691,1188.8,834.4,4
1231,41.026,23,19.262,3.706,1086.1,881.9,1
1231,41.026,8,1.237,19.708,1377.3,1064.6,5
1231,41.026,13,28.383,3.791,1051.1,804.1,1
1231,41.026,4,34.175,7.175,1068.8,761.5,2
1232,41.059,1,25.852,19.675,1243.3,835.6,5
1232,41.059,7,10.592,19.509,1319.5,969.5,5
1232,41.059,10,26.31,7.264,1100.2,823.5,2
1232,41.059,20,16.696,7.135,1139.5,907.1,2
1232,41.059,5,35.934,14.503,1143.2,754.5,4
1232,41.059,6,37.678,3.803,1018.3,732.6,1
1232,41.059,22,7.966,7.377,1184.1,992.0,2
1232,41.059,3,25.57,14.672,1188.7,834.6,4
1232,41.059,2,35.965,18.75,1188.5,757.8,5
1232,41.059,23,19.359,3.699,1085.6,881.1,1
1232,41.059,8,1.226,19.693,1377.1,1064.7,5
1232,41.059,4,34.183,7.166,1068.7,761.4,2
1232,41.059,13,28.374,3.776,1051.0,804.1,1
1233,41.093,1,25.866,19.676,1243.2,835.4,5
1233,41.093,7,10.562,19.501,1319.5,969.8,5
1233,41.093,20,16.672,7.114,1139.4,907.3,2
1233,41.093,10,26.28,7.247,1100.1,823.7,2
1233,41.093,5,35.928,14.496,1143.2,754.6,4
1233,41.093,6,37.688,3.817,1018.4,732.5,1
1233,41.093,22,7.965,7.367,1183.9,992.0,2
1233,41.093,2,35.965,18.711,1188.1,757.7,5
1233,41.093,3,25.51,14.654,1188.8,835.1,4
1233,41.093,23,19.346,3.688,1085.5,881.2,1
1233,41.093,8,1.219,19.648,1376.6,1064.8,5
1233,41.093,4,34.081,7.135,1068.7,762.2,2
1233,41.093,13,28.361,3.772,1051.0,804.2,1
1234,41.126,1,25.824,19.662,1243.2,835.8,5
1234,41.126,7,10.562,19.502,1319.6,969.8,5
1234,41.126,20,16.674,7.114,1139.4,907.3,2
1234,41.126,10,26.267,7.242,1100.1,823.9,2
1234,41.126,5,35.922,14.492,1143.1,754.6,4
1234,41.126,6,37.677,3.835,1018.6,732.6,1
1234,41.126,22,7.964,7.365,1183.9,992.0,2
1234,41.126,2,35.988,18.716,1188.1,757.6,5
1234,41.126,3,25.513,14.653,1188.7,835.0,4
1234,41.126,8,1.219,19.644,1376.6,1064.8,5
1234,41.126,23,19.388,3.691,1085.4,880.8,1
1234,41.126,4,34.073,7.131,1068.7,762.2,2
1234,41.126,13,28.36,3.77,1051.0,804.2,1
1235,41.159,1,25.822,19.661,1243.2,835.8,5
1235,41.159,7,10.561,19.502,1319.6,969.8,5
1235,41.159,20,16.674,7.112,1139.3,907.3,2
1235,41.159,10,26.266,7.242,1100.1,823.9,2
1235,41.159,5,35.918,14.494,1143.2,754.6,4
1235,41.159,6,37.676,3.833,1018.6,732.6,1
1235,41.159,22,7.963,7.365,1183.9,992.0,2
1235,41.159,2,35.987,18.716,1188.1,757.6,5
1235,41.159,3,25.513,14.653,1188.7,835.0,4
1235,41.159,8,1.219,19.648,1376.6,1064.8,5
1235,41.159,23,19.387,3.691,1085.3,880.8,1
1235,41.159,4,34.073,7.131,1068.7,762.2,2
1235,41.159,13,28.361,3.77,1051.0,804.2,1
1236,41.193,1,25.8,19.63,1243.0,835.9,5
1236,41.193,7,10.535,19.489,1319.6,970.0,5
1236,41.193,10,26.26,7.221,1099.9,823.9,2
1236,41.193,20,16.684,7.109,1139.3,907.2,2
1236,41.193,5,35.93,14.487,1143.1,754.5,4
1236,41.193,2,36.002,18.694,1187.8,757.4,5
1236,41.193,6,37.648,3.824,1018.6,732.8,1
1236,41.193,3,25.515,14.646,1188.7,835.0,4
1236,41.193,22,7.951,7.344,1183.7,992.2,2
1236,41.193,8,1.212,19.638,1376.6,1064.8,5
1236,41.193,23,19.4,3.651,1084.8,880.7,1
1236,41.193,4,34.024,7.117,1068.7,762.6,2
1236,41.193,13,28.356,3.767,1051.0,804.3,1
1237,41.226,1,25.82,19.638,1243.0,835.8,5
1237,41.226,7,10.538,19.499,1319.7,970.0,5
1237,41.226,10,26.257,7.22,1099.9,823.9,2
1237,41.226,20,16.674,7.1,1139.2,907.3,2
1237,41.226,5,35.92,14.47,1142.9,754.6,4
1237,41.226,6,37.644,3.829,1018.7,732.9,1
1237,41.226,2,36.0,18.692,1187.8,757.5,5
1237,41.226,3,25.513,14.645,1188.7,835.0,4
1237,41.226,22,7.951,7.333,1183.6,992.2,2
1237,41.226,8,1.211,19.639,1376.6,1064.9,5
1237,41.226,23,19.482,3.652,1084.5,879.9,1
1237,41.226,4,34.02,7.116,1068.7,762.6,2
1237,41.226,13,28.355,3.767,1051.0,804.3,1
1238,41.259,1,25.817,19.628,1242.9,835.8,5
1238,41.259,7,10.535,19.495,1319.6,970.0,5
1238,41.259,20,16.678,7.099,1139.2,907.3,2
1238,41.259,10,26.259,7.22,1099.8,823.9,2
1238,41.259,5,35.892,14.451,1142.8,754.8,4
1238,41.259,6,37.642,3.812,1018.5,732.9,1
1238,41.259,2,35.973,18.668,1187.6,757.6,5
1238,41.259,3,25.484,14.628,1188.6,835.3,4
1238,41.259,22,7.969,7.342,1183.6,992.0,2
1238,41.259,8,1.224,19.669,1376.9,1064.7,5
1238,41.259,23,19.455,3.605,1084.0,880.1,1
1238,41.259,4,34.145,7.153,1068.7,761.7,2
1238,41.259,13,28.351,3.75,1050.8,804.3,1
1239,41.293,1,25.804,19.622,1242.9,835.9,5
1239,41.293,7,10.515,19.468,1319.4,970.2,5
1239,41.293,20,16.659,7.074,1138.9,907.4,2
1239,41.293,10,26.23,7.209,1099.8,824.1,2
1239,41.293,5,35.866,14.437,1142.8,755.0,4
1239,41.293,6,37.638,3.802,1018.4,732.9,1
1239,41.293,22,7.961,7.315,1183.3,992.1,2
1239,41.293,2,35.948,18.652,1187.6,757.8,5
1239,41.293,3,25.467,14.622,1188.6,835.4,4
1239,41.293,8,1.213,19.62,1376.3,1064.8,5
1239,41.293,23,19.538,3.629,1084.0,879.4,1
1239,41.293,4,33.987,7.08,1068.5,762.8,2
1239,41.293,13,28.349,3.742,1050.7,804.3,1
1240,41.326,1,25.819,19.635,1243.0,835.8,5
1240,41.326,7,10.519,19.464,1319.3,970.2,5
1240,41.326,10,26.226,7.204,1099.8,824.2,2
1240,41.326,20,16.648,7.068,1138.9,907.5,2
1240,41.326,5,35.822,14.423,1142.8,755.3,4
1240,41.326,6,37.614,3.812,1018.6,733.1,1
1240,41.326,3,25.481,14.621,1188.5,835.3,4
1240,41.326,2,35.945,18.647,1187.5,757.8,5
1240,41.326,22,7.963,7.319,1183.3,992.0,2
1240,41.326,8,1.196,19.62,1376.4,1065.0,5
1240,41.326,13,28.314,3.697,1050.3,804.6,1
1240,41.326,4,33.989,7.073,1068.4,762.8,2
1240,41.326,23,19.56,3.623,1083.8,879.2,1
1241,41.359,1,25.843,19.634,1242.9,835.6,5
1241,41.359,7,10.516,19.457,1319.3,970.2,5
1241,41.359,10,26.219,7.202,1099.8,824.2,2
1241,41.359,20,16.644,7.059,1138.8,907.6,2
1241,41.359,5,35.82,14.378,1142.3,755.2,4
1241,41.359,6,37.617,3.802,1018.5,733.0,1
1241,41.359,3,25.477,14.603,1188.3,835.3,4
1241,41.359,2,35.98,18.643,1187.3,757.6,5
1241,41.359,22,7.966,7.322,1183.4,992.0,2
1241,41.359,8,1.198,19.62,1376.4,1065.0,5
1241,41.359,13,28.294,3.688,1050.3,804.7,1
1241,41.359,23,19.598,3.597,1083.3,878.8,1
1241,41.359,4,33.973,7.052,1068.2,762.9,2
1242,41.393,1,25.812,19.608,1242.7,835.8,5
1242,41.393,7,10.488,19.453,1319.4,970.5,5
1242,41.393,10,26.184,7.18,1099.7,824.5,2
1242,41.393,20,16.621,7.054,1138.9,907.8,2
1242,41.393,5,35.78,14.337,1142.0,755.5,4
1242,41.393,3,25.466,14.589,1188.2,835.4,4
1242,41.393,6,37.563,3.805,1018.7,733.4,1
1242,41.393,2,35.874,18.626,1187.6,758.3,5
1242,41.393,22,7.962,7.3,1183.1,992.0,2
1242,41.393,8,1.201,19.621,1376.4,1065.0,5
1242,41.393,24,1.109,11.403,1273.0,1065.6,3
1242,41.393,13,28.283,3.696,1050.4,804.8,1
1242,41.393,23,19.678,3.59,1082.9,878.1,1
1242,41.393,4,33.991,7.126,1069.0,762.8,2
1243,41.426,1,25.796,19.598,1242.7,836.0,5
1243,41.426,7,10.491,19.452,1319.4,970.5,5
1243,41.426,10,26.182,7.179,1099.7,824.5,2
1243,41.426,20,16.618,7.053,1138.9,907.8,2
1243,41.426,5,35.767,14.327,1142.0,755.6,4
1243,41.426,3,25.45,14.587,1188.3,835.5,4
1243,41.426,6,37.549,3.794,1018.6,733.5,1
1243,41.426,2,35.869,18.625,1187.6,758.4,5
1243,41.426,22,7.962,7.301,1183.1,992.0,2
1243,41.426,8,1.199,19.648,1376.8,1065.0,5
1243,41.426,23,19.685,3.577,1082.7,878.1,1
1243,41.426,13,28.266,3.692,1050.4,805.0,1
1243,41.426,24,1.391,11.297,1270.0,1062.5,3
1243,41.426,4,33.972,7.123,1069.0,763.0,2
1244,41.459,1,25.801,19.574,1242.4,835.9,5
1244,41.459,7,10.489,19.44,1319.2,970.5,5
1244,41.459,10,26.183,7.151,1099.3,824.5,2
1244,41.459,20,16.612,7.038,1138.7,907.8,2
1244,41.459,5,35.756,14.305,1141.8,755.7,4
1244,41.459,3,25.459,14.592,1188.3,835.4,4
1244,41.459,6,37.554,3.765,1018.2,733.5,1
1244,41.459,2,35.853,18.596,1187.4,758.4,5
1244,41.459,22,7.961,7.29,1183.0,992.0,2
1244,41.459,23,19.709,3.569,1082.5,877.8,1
1244,41.459,8,1.194,19.594,1376.1,1065.0,5
1244,41.459,13,28.268,3.686,1050.3,804.9,1
1244,41.459,4,33.961,7.111,1068.9,763.1,2
1244,41.459,24,1.655,11.267,1268.1,1059.6,3
1245,41.493,1,25.793,19.554,1242.2,835.9,5
1245,41.493,7,10.489,19.439,1319.2,970.5,5
1245,41.493,10,26.183,7.151,1099.3,824.5,2
1245,41.493,20,16.612,7.038,1138.7,907.8,2
1245,41.493,3,25.458,14.591,1188.3,835.4,4
1245,41.493,5,35.756,14.305,1141.8,755.7,4
1245,41.493,6,37.546,3.763,1018.2,733.5,1
1245,41.493,2,35.855,18.597,1187.4,758.4,5
1245,41.493,22,7.959,7.289,1183.0,992.1,2
1245,41.493,8,1.191,19.6,1376.2,1065.1,5
1245,41.493,23,19.709,3.572,1082.5,877.8,1
1245,41.493,13,28.267,3.686,1050.3,804.9,1
1245,41.493,24,1.656,11.259,1268.0,1059.6,3
1245,41.493,4,33.961,7.112,1068.9,763.1,2
1246,41.526,1,25.803,19.554,1242.2,835.9,5
1246,41.526,7,10.458,19.421,1319.2,970.8,5
1246,41.526,10,26.16,7.135,1099.2,824.7,2
1246,41.526,20,16.59,7.029,1138.7,908.0,2
1246,41.526,3,25.427,14.578,1188.3,835.7,4
1246,41.526,5,35.764,14.297,1141.7,755.6,4
1246,41.526,6,37.512,3.761,1018.3,733.8,1
1246,41.526,2,35.798,18.538,1187.0,758.8,5
1246,41.526,22,7.956,7.29,1183.0,992.1,2
1246,41.526,23,19.712,3.568,1082.5,877.8,1
1246,41.526,8,1.201,19.628,1376.5,1065.0,5
1246,41.526,13,28.237,3.679,1050.4,805.2,1
1246,41.526,24,1.905,11.086,1264.3,1056.9,3
1246,41.526,4,33.947,7.113,1069.0,763.2,2
1247,41.559,1,25.829,19.572,1242.2,835.7,5
1247,41.559,7,10.466,19.421,1319.1,970.7,5
1247,41.559,10,26.153,7.132,1099.2,824.7,2
1247,41.559,3,25.399,14.583,1188.5,835.9,4
1247,41.559,20,16.567,7.019,1138.7,908.2,2
1247,41.559,5,35.729,14.283,1141.6,755.8,4
1247,41.559,6,37.503,3.761,1018.4,733.8,1
1247,41.559,2,35.797,18.537,1187.0,758.8,5
1247,41.559,22,7.959,7.289,1183.0,992.1,2
1247,41.559,23,19.714,3.556,1082.3,877.8,1
1247,41.559,24,2.132,11.041,1262.5,1054.4,3
1247,41.559,8,1.21,19.626,1376.4,1064.9,5
1247,41.559,13,28.233,3.679,1050.4,805.2,1
1247,41.559,4,33.899,7.039,1068.3,763.5,2
1248,41.593,1,25.808,19.564,1242.2,835.8,5
1248,41.593,7,10.435,19.416,1319.2,971.0,5
1248,41.593,10,26.134,7.115,1099.1,824.9,2
1248,41.593,20,16.6,7.035,1138.7,908.0,2
1248,41.593,3,25.392,14.586,1188.5,836.0,4
1248,41.593,6,37.487,3.734,1018.1,733.9,1
1248,41.593,5,35.698,14.27,1141.6,756.0,4
1248,41.593,2,35.766,18.52,1186.9,759.0,5
1248,41.593,24,2.361,10.903,1259.4,1051.9,3
1248,41.593,22,7.958,7.282,1182.9,992.1,2
1248,41.593,23,19.786,3.542,1081.9,877.1,1
1248,41.593,8,1.201,19.597,1376.1,1065.0,5
1248,41.593,13,28.214,3.665,1050.3,805.4,1
1248,41.593,4,33.937,7.054,1068.3,763.2,2
1249,41.626,1,25.781,19.535,1242.0,836.0,5
1249,41.626,7,10.422,19.41,1319.2,971.1,5
1249,41.626,20,16.589,7.016,1138.5,908.0,2
1249,41.626,3,25.388,14.562,1188.3,836.0,4
1249,41.626,10,26.152,7.124,1099.2,824.7,2
1249,41.626,5,35.683,14.262,1141.6,756.1,4
1249,41.626,6,37.501,3.73,1018.0,733.8,1
1249,41.626,2,35.737,18.481,1186.6,759.2,5
1249,41.626,22,7.953,7.278,1182.9,992.1,2
1249,41.626,23,19.804,3.529,1081.6,877.0,1
1249,41.626,8,1.207,19.576,1375.8,1064.9,5
1249,41.626,13,28.216,3.669,1050.3,805.3,1
1249,41.626,4,33.947,7.06,1068.4,763.1,2
1250,41.659,1,25.806,19.546,1242.1,835.8,5
1250,41.659,7,10.424,19.407,1319.2,971.1,5
1250,41.659,10,26.156,7.125,1099.2,824.7,2
1250,41.659,20,16.591,7.019,1138.6,908.0,2
1250,41.659,3,25.37,14.535,1188.0,836.1,4
1250,41.659,5,35.667,14.268,1141.7,756.3,4
1250,41.659,6,37.498,3.716,1017.9,733.8,1
1250,41.659,2,35.728,18.467,1186.5,759.2,5
1250,41.659,22,7.954,7.279,1182.9,992.1,2
1250,41.659,23,19.818,3.532,1081.6,876.8,1
1250,41.659,8,1.205,19.579,1375.9,1064.9,5
1250,41.659,13,28.216,3.675,1050.4,805.3,1
1250,41.659,4,33.962,7.068,1068.4,763.0,2
1251,41.693,1,25.815,19.547,1242.0,835.8,5
1251,41.693,7,10.393,19.393,1319.2,971.4,5
1251,41.693,20,16.588,7.016,1138.5,908.0,2
1251,41.693,3,25.366,14.553,1188.3,836.2,4
1251,41.693,10,26.143,7.119,1099.1,824.8,2
1251,41.693,5,35.627,14.261,1141.8,756.6,4
1251,41.693,6,37.424,3.683,1017.8,734.3,1
1251,41.693,2,35.73,18.508,1187.0,759.3,5
1251,41.693,22,7.951,7.272,1182.8,992.1,2
1251,41.693,23,19.82,3.528,1081.5,876.8,1
1251,41.693,8,1.219,19.57,1375.7,1064.8,5
1251,41.693,13,28.213,3.67,1050.3,805.4,1
1251,41.693,4,33.934,7.044,1068.2,763.2,2
1252,41.726,1,25.823,19.549,1242.0,835.7,5
1252,41.726,7,10.391,19.393,1319.2,971.4,5
1252,41.726,20,16.588,7.016,1138.5,908.0,2
1252,41.726,3,25.366,14.554,1188.3,836.2,4
1252,41.726,10,26.141,7.12,1099.1,824.8,2
1252,41.726,6,37.422,3.679,1017.7,734.3,1
1252,41.726,5,35.627,14.261,1141.8,756.6,4
1252,41.726,2,35.729,18.508,1187.0,759.3,5
1252,41.726,22,7.951,7.271,1182.8,992.1,2
1252,41.726,23,19.837,3.541,1081.6,876.7,1
1252,41.726,8,1.222,19.57,1375.7,1064.7,5
1252,41.726,13,28.212,3.67,1050.3,805.4,1
1252,41.726,4,33.934,7.044,1068.2,763.2,2
1253,41.759,1,25.806,19.537,1242.0,835.8,5
1253,41.759,7,10.366,19.373,1319.1,971.6,5
1253,41.759,20,16.588,7.01,1138.5,908.0,2
1253,41.759,3,25.366,14.546,1188.2,836.2,4
1253,41.759,24,4.356,10.783,1246.7,1030.4,3
1253,41.759,10,26.118,7.084,1098.8,825.0,2
1253,41.759,5,35.569,14.247,1141.9,757.0,4
1253,41.759,6,37.416,3.628,1017.2,734.3,1
1253,41.759,2,35.738,18.474,1186.6,759.2,5
1253,41.759,22,7.977,7.292,1182.9,991.9,2
1253,41.759,23,19.88,3.542,1081.5,876.3,1
1253,41.759,8,1.228,19.547,1375.3,1064.7,5
1253,41.759,13,28.192,3.641,1050.1,805.5,1
